cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
88,690.9288729948457,32,552.3518849804532,False,88,2,305e2ac5-d2e7-4450-a66d-316fda1b670f,-152.0,round_robin, 5 req39 variant 5 req39 variant 5 req39 variant 5 req39 variant 5 req39 variant 5,35.57914198609069,worker-0
88,670.3743329853751,32,540.8295599918347,False,88,0,5bcaf22a-1273-448d-bb0d-2b26bde07421,-152.0,round_robin, 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6,23.292881989618763,worker-0
88,673.1437130074482,32,561.4794149878435,False,88,2,3bd797fd-900f-48b5-85b8-141209095218,-152.0,round_robin, 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7,44.794715009629726,worker-1
88,673.8993670151103,32,548.6198579892516,False,88,2,aec1e203-f905-4881-8e44-ac1ade71eecf,-144.0,round_robin, 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8,31.036628992296755,worker-0
80,672.4231029802468,32,561.988373985514,True,88,1,023a76c0-9340-43b2-9d28-39e501bb277d,-152.0,round_robin, 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9,45.48831397551112,worker-1
80,673.19500099984,32,546.0973409935832,True,88,0,d14100ee-8315-4c87-aa85-1b8533a8a785,-152.0,round_robin, 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req,28.256121993763372,worker-1
88,672.9410069820005,32,547.8224710095674,False,88,3,de68c621-20a6-420b-9c57-e7b0e5151704,-136.0,round_robin," 11 req45 variant 11 req45 variant 11

It seems like you're asking about a specific aspect of machine learning inference",30.105910991551355,worker-0
80,672.8867950150743,32,560.1117949991021,True,88,3,529337a3-437c-4e2c-84ca-16dce0a7f7f6,-144.0,round_robin, 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req,43.80280399345793,worker-1
88,673.3951340138447,32,551.6854059824254,False,88,1,92ca848d-09f7-4123-b025-b084cd5592dd,-144.0,round_robin, 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req,33.65206599119119,worker-0
88,674.1208509774879,32,541.8159730033949,False,88,0,d3592520-f6b6-4e6e-8bf0-2625598dbc7e,-152.0,round_robin, 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req,22.513563017128035,worker-0
88,676.5923000057228,32,547.9588570015039,False,88,0,b0ed230d-7512-4317-9409-d60dbfa40e0f,-152.0,round_robin," 15 req49 variant 15 req49 variant 15

It seems like you're asking about a specific aspect of machine learning inference",29.15310999378562,worker-1
80,677.7102220221423,32,564.1548019775655,True,88,2,cb35d5aa-70ad-4a72-86f2-a94030495e51,-152.0,round_robin," 16 req50 variant 16

It seems like you're asking about a specific topic related to operating systems, but the question is cut off",47.14921797858551,worker-1
80,676.4736000041012,32,563.0303699872456,True,88,3,cbd712fd-ee90-4b53-85bf-be63e703ad19,-152.0,round_robin, 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0,46.501456992700696,worker-1
80,677.1922780026216,32,564.4933239964303,True,88,1,b760ca30-6354-4863-896a-4c447c8ef276,-152.0,round_robin, 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1,47.825299989199266,worker-1
88,676.2842750176787,32,549.7749450150877,False,88,3,d8a641c8-5d7c-4509-84e8-4758d8a7e762,-144.0,round_robin," 2 req53 variant 2 req53 variant 2

It seems like you're asking about a specific variant of a request (req53",31.288390018744394,worker-0
88,676.8782329745591,32,549.7885159857105,False,88,2,37cf1a8c-cce9-4ac6-a8ea-bae25cd75d24,-144.0,round_robin, 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3,31.584057986037806,worker-0
88,676.8334350199439,32,551.5297689998988,False,88,1,76b903f8-0c78-4cb6-8519-8672bb0ea84a,-144.0,round_robin, 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4,32.58305799681693,worker-0
88,692.8431589913089,32,540.4796520015225,False,88,0,438be5e1-1f66-4eb1-a988-842d52dd67e8,-152.0,round_robin, 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5,22.43474399438128,worker-0
88,700.1176349876914,32,544.2785790073685,False,88,0,956def55-f45e-47e0-bdca-bafafd633445,-152.0,round_robin," 6 req57 variant 6 req57 variant 6

It seems like you're asking about a specific variant of a machine learning model or task",25.735317001817748,worker-1
88,700.3497359983157,32,553.4102259844076,False,88,1,a0191128-2494-4685-947d-c929ab83d98e,-152.0,round_robin, 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7,35.94691900070757,worker-0
88,700.1457370060962,32,557.3527390079107,False,88,2,81d2d261-fc45-484c-8b37-3e8e8f4a546a,-152.0,round_robin, 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8,40.02242401475087,worker-1
88,700.648218014976,32,546.9816080003511,False,88,3,2579ed3f-3d76-4120-9654-cffe7f084daf,-144.0,round_robin, 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9,29.593825980555266,worker-0
80,699.7729440045077,32,541.7320159904193,True,88,1,055768c4-554b-4d05-8a39-8ed1f821bc18,-152.0,round_robin, 10 req61 variant 10 req61 variant 10 req61 variant 10 req61 variant 10 req,23.4742559841834,worker-1
80,699.582425004337,32,557.2551210061647,True,88,3,466e46b8-62f0-4962-81bc-201fbe95989e,-152.0,round_robin," 11 req62 variant 11 req62 variant 11

It seems like you're asking about a specific problem or question related to",39.725854992866516,worker-1
88,699.4009510090109,32,548.2827269879635,False,88,2,8657029c-8eb7-4c36-b5ef-b81c0188279a,-144.0,round_robin, 12 req63 variant 12 req63 variant 12 req63 variant 12 req63 variant 12 req,30.920613993657753,worker-0
88,682.1758080041036,32,540.6670849770308,False,88,0,3a873e55-d970-4584-9df1-821ae8dedf9b,-152.0,round_robin, 13 req64 variant 13 req64 variant 13 req64 variant 13 req64 variant 13 req,22.457267972640693,worker-0
88,664.6600169769954,32,543.7539849954192,False,88,0,7e3be856-6946-4dd6-a1fc-dcf8e7c3de4d,-152.0,round_robin," 14 req65 variant 14 req65 variant 14

It seems like you're asking about a specific aspect of machine learning inference",25.474222988123074,worker-1
88,664.9963660165668,32,548.6830529989675,False,88,3,c9e9db14-64e5-4850-9066-861e5be1e162,-136.0,round_robin, 15 req66 variant 15 req66 variant 15 req66 variant 15 req66 variant 15 req,31.67219102033414,worker-0
88,664.7388960118406,32,558.3361989993136,False,88,3,8148af58-a628-488e-967d-4b1a349adc62,-136.0,round_robin, 16 req67 variant 16 req67 variant 16 req67 variant 16 req67 variant 16 req,41.39614399173297,worker-1
80,665.5332380032632,32,543.1850539753214,True,88,1,801ae432-9ef9-4497-9494-b267f57e63d3,-152.0,round_robin, 0 req68 variant 0 req68 variant 0 req68 variant 0 req68 variant 0 req68 variant 0,25.086055975407362,worker-1
80,664.5664150128141,32,558.7788279808592,True,88,2,8e6cfa54-4efe-463c-b5e5-6b7484286b42,-152.0,round_robin, 1 req69 variant 1 req69 variant 1 req69 variant 1 req69 variant 1 req69 variant 1,42.206810001516715,worker-1
88,664.505293010734,32,548.8902359793428,False,88,2,a3cc4a70-dfaa-4480-bd0e-5d88d8bc9334,-144.0,round_robin," 2 req70 variant 2 req70 variant 2

It seems like you're asking about a specific question or problem related to operating systems,",31.936820974806324,worker-0
88,665.1517310237978,32,549.8506989970338,False,88,1,2df13c4d-7107-4c74-b7a0-f6a4c5de26f3,-144.0,round_robin, 3 req71 variant 3 req71 variant 3 req71 variant 3 req71 variant 3 req71 variant 3,33.04899399518035,worker-0
88,666.7207739956211,32,542.2375000198372,False,88,0,c8df3613-399a-43de-9dcc-a10b268ae522,-152.0,round_robin, 4 req72 variant 4 req72 variant 4 req72 variant 4 req72 variant 4 req72 variant 4,22.237956000026315,worker-0
80,674.260141007835,32,543.0954979965463,True,88,0,d07ebb3b-2d19-4ada-b1d6-4713fc1cf7a6,-152.0,round_robin, 5 req73 variant 5 req73 variant 5 req73 variant 5 req73 variant 5 req73 variant 5,24.829577014315873,worker-1
88,674.1775859845802,32,550.4573569924105,False,88,2,81ac62d0-5d8e-4664-9aac-38b4df2c0fed,-144.0,round_robin, 6 req74 variant 6 req74 variant 6 req74 variant 6 req74 variant 6 req74 variant 6,31.878292007604614,worker-0
88,674.0803889988456,32,550.2509850193746,False,88,3,531d4ddc-8020-45a7-ad7c-26b0d9f10b74,-144.0,round_robin, 7 req75 variant 7 req75 variant 7 req75 variant 7 req75 variant 7 req75 variant 7,31.66692200466059,worker-0
88,674.0197770122904,32,560.0975929992273,False,88,1,7a7904bc-e54f-4848-b401-70aaeb56cae0,-152.0,round_robin, 8 req76 variant 8 req76 variant 8 req76 variant 8 req76 variant 8 req76 variant 8,42.97585299354978,worker-1
88,673.3110549976118,32,557.8870780009311,False,88,3,f48a17f9-df2e-4628-8e78-b1ec65d84ca9,-136.0,round_robin," 9 req77 variant 9 req77 variant 9

It seems like you're asking about a specific aspect of machine learning inference, particularly related",40.976167016196996,worker-1
88,673.6974499945063,32,551.4250909909606,False,88,1,d26cbf68-34bb-4d58-a321-84d2296b52f0,-144.0,round_robin," 10 req78 variant 10 req78 variant 10

It seems like you're asking about a specific operating system question or problem",33.100080996518955,worker-0
80,672.9497879859991,32,558.3234480000101,True,88,2,0fd250d7-dfc6-4e49-adfe-57ac3e6bfad2,-152.0,round_robin, 11 req79 variant 11 req79 variant 11 req79 variant 11 req79 variant 11 req,41.68753299745731,worker-1
